iter time primal d dmin davg lmo1 lmo2
0.0 0.0 354.3324275710979 707847.681660654 707847.681660654 707847.681660654 0.0 0.0
301.0 1.01032590945 -8524.03720784836 682178.0753824387 682178.0753824387 695012.8785215464 300.1 0.9
602.0 2.0206518189 -16852.67348981082 658066.1043846761 658066.1043846761 682697.2871425896 600.1 1.9
903.0 3.0429597149000003 -24394.540624805508 635975.4373875196 635975.4373875196 671016.8247038221 900.3 2.7
1204.0 4.0414360367499995 -31654.29268280656 614946.508355676 614946.508355676 659802.761434193 1199.85 4.15
1505.0 5.022005904 -38749.673385873386 594672.311804825 594672.311804825 648947.686495965 1499.6 5.4
1806.0 6.055505660750001 -45561.32151848041 575298.0593676248 575298.0593676248 638426.3111919163 1799.65 6.35
2107.0 7.076537579199998 -52116.96250163249 556921.2663993607 556921.2663993607 628238.1805928468 2099.75 7.25
2408.0 8.0645877281 -58414.038912765995 539427.8351993894 539427.8351993894 618370.3644380183 2399.85 8.15
2709.0 9.04220984085 -64535.07444135569 522614.1452927744 522614.1452927744 608794.742523494 2699.65 9.35
3010.0 10.073120714549999 -70424.27789592867 506642.4682602928 506642.4682602928 599508.1721359302 2999.1 10.9
3311.0 11.08595622655 -76158.35616756599 491325.1813307113 491325.1813307113 590492.922902162 3299.3 11.7
3612.0 12.069358982650002 -81672.88419905245 476770.0246257057 476770.0246257057 581745.0076501268 3599.15 12.85
3913.0 13.04568852425 -87105.89196214218 462693.32786048175 462693.32786048175 573241.3162365808 3899.25 13.75
4214.0 14.0646637503 -92329.94036347112 449422.55997585563 449422.55997585563 564986.7324858658 4199.45 14.55
4515.0 15.0736629602 -97414.75441648377 436692.2746012601 436692.2746012601 556968.328868078 4500.0 15.0
4816.0 16.05760467745 -102394.05214899013 424444.23193590285 424444.23193590285 549172.7937544206 4800.15 15.85
5117.0 17.0316210895 -107241.02032351005 412780.0670389299 412780.0670389299 541595.4200480045 5100.35 16.65
5418.0 18.076391183399995 -111972.71766777695 401610.08087094827 401610.08087094827 534227.7706176331 5400.1 17.9
5719.0 19.0745787726 -116592.63939807976 390927.74768264766 390927.74768264766 527062.7694708838 5700.05 18.95
6020.0 20.0597855491 -121062.36159251833 380829.5223032228 380829.5223032228 520099.28151051904 5999.7 20.3
6321.0 21.033758482299998 -125430.38122683667 371166.54989962524 371166.54989962524 513329.61189184204 6299.75 21.25
6622.0 22.079482780899998 -129716.89094615809 361928.87120292266 361928.87120292266 506746.9709923238 6599.55 22.45
6923.0 23.068703425349998 -133966.75873978093 353035.90465151385 353035.90465151385 500342.3432281234 6899.5 23.5
7224.0 24.06981162330001 -138067.683041781 344671.1224423988 344671.1224423988 494115.49439669435 7199.3 24.7
7525.0 25.04305767625 -142105.2192650389 336578.4000401009 336578.4000401009 488056.3753829793 7499.45 25.55
7826.0 26.077487569699997 -146092.98324301868 328859.5423183867 328859.5423183867 482160.19638058695 7799.55 26.45
8127.0 27.073519106649997 -150028.16848362383 321445.67728068907 321445.67728068907 476420.3921270192 8099.4 27.6
8428.0 28.064493954800003 -153862.07598904002 314444.5810804857 314444.5810804857 470835.01933231106 8399.45 28.55
8729.0 29.05108494375 -157702.40560586736 307668.2367961689 307668.2367961689 465396.12658110633 8699.25 29.75
9030.0 30.0748942141 -161462.7133213908 301212.8516250792 301212.8516250792 460099.89190510544 8999.3 30.7
9331.0 31.07080744845 -165180.03736355464 295043.71588772885 295043.71588772885 454941.88640456245 9299.5 31.5
9632.0 32.0508134162 -168864.1593566324 289108.93110574817 289108.93110574817 449916.6453349014 9599.7 32.3
9933.0 33.0421252986 -172485.6694247238 283457.05684466026 283457.05684466026 445020.77508518845 9899.45 33.55
10234.0 34.07791826555 -176057.90024156385 278053.6737722245 278053.6737722245 440250.28647624666 10199.3 34.7
10535.0 35.059713261499994 -179610.07793983986 272873.09026627033 272873.09026627033 435600.9199148584 10499.55 35.45
10535.0 36.0451802266 -179610.07793983986 272873.09026627033 272873.09026627033 431202.8704648966 10799.55 36.45
