iter time primal fd fdmin fdavg, lmo1 lmo2
0.0 0.0 695081.0801642935 0.0 0.0 0.0 0.0 0.0
100.0 0.5684045511999999 14.638323123785534 17.45707833897372 0.0 15074.264257229126 100.0 100.0
200.0 1.1208720148 9.027635145966647 11.320189599033169 0.0 7581.707384742654 200.0 200.0
300.0 1.7344595464499997 6.025821500221019 7.927708931544876 0.0 5066.027190436014 300.0 300.0
400.0 2.4207570454 4.043490953253196 5.59466960025849 0.0 3804.3349508310007 400.0 400.0
500.0 3.1917002638 2.8116178666711873 4.0849332397498035 0.0 3045.9411014927305 500.0 500.0
600.0 4.1027573353 2.009469857914542 3.0581593618702234 0.0 2539.717094265853 600.0 600.0
700.0 5.1840996821 1.502833466739119 2.388785100157861 0.0 2177.8029855084837 700.0 700.0
800.0 6.44737252615 1.1692031362990198 1.9339294233532847 0.0 1906.1852103938897 800.0 800.0
900.0 7.889776447599999 0.9470142102814997 1.6231373471034458 0.0 1694.8181104814425 900.0 900.0
1000.0 9.461282343399999 0.7852910516362243 1.3922905773809326 0.0 1525.6555993886159 1000.0 1000.0
1100.0 11.142151546149996 0.6643621329175003 1.214772370803981 0.0 1387.203576837387 1100.0 1100.0
1200.0 12.899914741899996 0.5725246815416793 1.0782433636254671 0.0 1271.7947103017484 1200.0 1200.0
1300.0 14.755065883250001 0.5017132695268786 0.9715753389476285 0.0 1174.1181352886128 1300.0 1300.0
1400.0 16.720231669049998 0.4447759790468339 0.8848502383101213 0.0 1090.3785523602592 1400.0 1400.0
1500.0 18.82268449425 0.39710027980311746 0.8107126458038983 0.0 1017.7914895383366 1500.0 1500.0
1600.0 21.032493788800004 0.35652494107604993 0.7460468033266249 0.0 954.2678035710438 1600.0 1600.0
1700.0 23.324105186700002 0.3213240904344502 0.6885935622710876 0.0 898.2095230174057 1700.0 1700.0
1800.0 25.674058643500008 0.2903043210797638 0.6365133600565204 0.0 848.3734541206608 1800.0 1800.0
1900.0 28.0376773139 0.2624135644648984 0.5880822403310487 0.0 803.7778885348043 1900.0 1900.0
2000.0 30.398791406999997 0.23737804047437935 0.5427542898171765 0.0 763.637309462394 2000.0 2000.0
2100.0 32.76176509665 0.2149255361400483 0.5004084740008622 0.0 727.3157400277184 2100.0 2100.0
2200.0 35.1387626902 0.19521888406939641 0.4618643413267696 0.0 694.2927904251721 2200.0 2200.0
2300.0 37.5750176527 0.1782805650352492 0.4278609275620977 0.0 664.1385751850762 2300.0 2300.0
2400.0 40.05894057775001 0.16365994615997842 0.39763918327778847 0.0 636.4948310571634 2400.0 2400.0
2500.0 42.62243966755 0.15108951244773022 0.37114402993502155 0.0 611.0605691177403 2500.0 2500.0
2600.0 45.262354287 0.14024412750603152 0.34790347992866116 0.0 587.5810831888871 2600.0 2600.0
2700.0 47.97924178670001 0.13085642957443097 0.3274713131290576 0.0 565.8393696320785 2700.0 2700.0
2800.0 50.74242187205 0.1225167011030845 0.30893003296422783 0.0 545.6493874272459 2800.0 2800.0
2900.0 53.583210671600014 0.11513864066645803 0.2922124578642681 0.0 526.8507305711363 2900.0 2900.0
3000.0 56.46666049419999 0.10846495744832896 0.27674371709906814 0.0 509.3043649237099 3000.0 3000.0
3100.0 59.403629218249975 0.10243610245602723 0.2624017566395587 0.0 492.88917729562286 3100.0 3100.0
3200.0 62.37296055055 0.09703043074937516 0.24926646164339522 0.0 477.49918976075116 3200.0 3200.0
3300.0 65.38573521635 0.09212295618612415 0.23706616665186236 0.0 463.04126332522327 3300.0 3300.0
3400.0 68.42134629365002 0.08764077294307762 0.22564977538434877 0.0 449.43320625484773 3400.0 3400.0
3500.0 71.52091969535 0.08355885090061443 0.21500713264048868 0.0 436.60221568501 3500.0 3500.0
3600.0 74.6621614359 0.07986298616522017 0.2051795036159608 0.0 424.48357592177285 3600.0 3600.0
3700.0 77.8479813469 0.07647984515373299 0.19597550070866415 0.0 413.0195643665383 3700.0 3700.0
3800.0 81.08000689489998 0.07341283294170167 0.18751564231742646 0.0 402.15853007478086 3800.0 3800.0
3900.0 84.3902290008 0.070607638410977 0.17965369317836602 0.0 391.8541195776461 3900.0 3900.0
4000.0 87.75335063915 0.06804324787785362 0.1723105580749241 0.0 382.0646105991325 4000.0 4000.0
4100.0 91.17923416019998 0.06569518254180386 0.16551782334285653 0.0 372.75235081534385 4100.0 4100.0
4200.0 94.68543864285002 0.06354222132450497 0.15920643793118583 0.0 363.88327076628036 4200.0 4200.0
4300.0 98.25566531980002 0.06156943316508403 0.15336811402246855 0.0 355.42646867795236 4300.0 4300.0
4400.0 101.90345911199998 0.05975096185938518 0.14789159440177063 0.0 347.35385133551597 4400.0 4400.0
4500.0 105.58041406385 0.05807133092713725 0.1428329367083094 0.0 339.63982048688047 4500.0 4500.0
4600.0 109.33982086755 0.056519595451118676 0.13814516594253856 0.0 332.2610029568647 4600.0 4600.0
4700.0 113.15665064775001 0.05507927119825514 0.13370548563344903 0.0 325.19601388659214 4700.0 4700.0
4800.0 117.02757614774998 0.0537322898567271 0.12953469935538162 0.0 318.4252482887935 4800.0 4800.0
4900.0 120.98656184225001 0.05247745750311864 0.125590021273161 0.0 311.930701455131 4900.0 4900.0
5000.0 124.98714147165003 0.0513018847069359 0.12187988423451986 0.0 305.695808144754 5000.0 5000.0
5100.0 129.03647330949997 0.05020469439469254 0.11837914785428047 0.0 299.7053019123711 5100.0 5100.0
5200.0 133.13118528660002 0.04916906186944153 0.11505455829943516 0.0 293.94509013223893 5200.0 5200.0
5300.0 137.28504396099999 0.0481999803279922 0.11192605139005654 0.0 288.4021429154937 5300.0 5300.0
5400.0 141.51589094680003 0.04729499504717848 0.10899889755491929 0.0 283.0643961949564 5400.0 5400.0
