iter time primal fd fdmin fdavg, lmo1 lmo2
0.0 0.0 695081.0801642935 0.0 0.0 0.0 0.0 0.0
100.0 0.36823820505000004 23.49561319815812 27.48903957115334 0.0 28823.500442095723 50.0 50.0
200.0 0.7334549225 18.607568607091153 22.246513385286327 0.0 14566.633921173563 100.0 100.0
300.0 1.1087663925999998 11.50727528449361 14.41187352015615 0.0 9749.383903850136 150.0 150.0
400.0 1.4969361516999997 9.542190241714454 12.105531551085688 0.0 7327.451633367574 200.0 200.0
500.0 1.9168787057999999 7.053152852886257 9.213905346124845 0.0 5869.919772015344 250.0 250.0
600.0 2.32856731205 5.254921256290108 7.034671698075039 0.0 4896.178124919354 300.0 300.0
700.0 2.7622338185999995 4.1876368281275855 5.741154948892532 0.0 4199.619002550823 350.0 350.0
800.0 3.2118109044 3.502034959996198 4.903441359687481 0.0 3676.63571405429 400.0 400.0
900.0 3.683495459299999 2.9741334649713367 4.258444647835773 0.0 3269.5323571167933 450.0 450.0
1000.0 4.178944785100001 2.5443119879963905 3.723902070363337 0.0 2943.6285036368376 500.0 500.0
1100.0 4.691228632650001 2.201542663853398 3.2917213677526656 0.0 2676.82892690317 550.0 550.0
1200.0 5.227995858150001 1.9231217843788393 2.934436924085646 0.0 2454.389175297135 600.0 600.0
1300.0 5.794407777400001 1.6898365028744973 2.6301346974568856 0.0 2266.093205039286 650.0 650.0
1400.0 6.3896500966 1.4981332971471928 2.3773870730900155 0.0 2104.6385228405047 700.0 700.0
1500.0 7.0143316454499995 1.3364870064146834 2.1614217289916424 0.0 1964.6668733432025 750.0 750.0
1600.0 7.6664941727999985 1.1962383811695294 1.9702749492514209 0.0 1842.1571900212944 800.0 800.0
1700.0 8.3553436225 1.0763780289777953 1.8047825593480469 0.0 1734.0329985741196 850.0 850.0
1800.0 9.071359940050002 0.9731774076999195 1.6605999261634357 0.0 1637.9007861612542 900.0 900.0
1900.0 9.808386696449999 0.8833905147925666 1.53245317539657 0.0 1551.869917287119 950.0 950.0
2000.0 10.5828432506 0.8066915081786679 1.4218284459173867 0.0 1474.427599502916 1000.0 1000.0
2100.0 11.3807615357 0.7406944581214823 1.3257001306976015 0.0 1404.3488383855458 1050.0 1050.0
2200.0 12.21614408235 0.6845126224719307 1.2436341707897345 0.0 1340.6310227820888 1100.0 1100.0
2300.0 13.078024694899998 0.6364322088178246 1.1731422683636374 0.0 1282.445782561589 1150.0 1150.0
2400.0 13.97974550795 0.5938878354429238 1.110401866604231 0.0 1229.1025231501512 1200.0 1200.0
2500.0 14.929006755649999 0.5551874124380228 1.052615564986487 0.0 1180.0209134468146 1250.0 1250.0
2600.0 15.916564424399997 0.5197361695705324 0.999040552649739 0.0 1134.7097697036786 1300.0 1300.0
2700.0 16.952562042050005 0.48765643531020286 0.9500635507749772 0.0 1092.750623275717 1350.0 1350.0
2800.0 18.029056796549998 0.4590992918455922 0.9065709115865668 0.0 1053.7847734849045 1400.0 1400.0
2900.0 19.144439926300002 0.4333582943039419 0.8671658736424801 0.0 1017.5029458475378 1450.0 1450.0
3000.0 20.2798266409 0.40966128071603547 0.8306516567633123 0.0 983.6370323440154 1500.0 1500.0
3100.0 21.435102683049998 0.38749837384121705 0.7958835833813638 0.0 951.9534633996367 1550.0 1550.0
3200.0 22.6033967162 0.366852222438533 0.763248025979759 0.0 922.2478348459181 1600.0 1600.0
3300.0 23.7836656212 0.347429119314807 0.7319342526726862 0.0 894.3404885872353 1650.0 1650.0
3400.0 24.9750324189 0.3290187877276071 0.701796907752448 0.0 868.072882932874 1700.0 1700.0
3500.0 26.1757328295 0.3118862386362781 0.6733232043185845 0.0 843.3045890000035 1750.0 1750.0
3600.0 27.400637874749997 0.2957885606050655 0.6459187762844742 0.0 819.9107713324362 1800.0 1800.0
3700.0 28.63162114125 0.2807911332402366 0.6201537192468675 0.0 797.7800809822229 1850.0 1850.0
3800.0 29.880712140699995 0.2668190681774335 0.5956593260458113 0.0 776.812891962933 1900.0 1900.0
3900.0 31.131803647749997 0.25380309167812465 0.5727161771679949 0.0 756.9197827933409 1950.0 1950.0
4000.0 32.4054605856 0.241703539069052 0.5508976457087535 0.0 738.0202735763374 2000.0 2000.0
4100.0 33.6889582429 0.23043792067065755 0.5303855748331451 0.0 720.0417287667268 2050.0 2050.0
4200.0 34.982797084649995 0.2197971934142103 0.5106671265714489 0.0 702.9184209380609 2100.0 2100.0
4300.0 36.289687201549995 0.20991839308882207 0.4921448485787896 0.0 686.5907304363435 2150.0 2150.0
4400.0 37.60928104085001 0.20067653145669526 0.47461039224081975 0.0 671.004460032297 2200.0 2200.0
4500.0 38.946472426149995 0.19210932671977576 0.4582119831582765 0.0 656.1102279385979 2250.0 2250.0
4600.0 40.285461003049996 0.1839715857681275 0.4422624003643742 0.0 641.8629394065853 2300.0 2300.0
4700.0 41.62319118365 0.17636087596692096 0.42723500706373113 0.0 628.2213314930025 2350.0 2350.0
4800.0 42.96757017435 0.16920996334693517 0.41285460266792057 0.0 615.1475811936855 2400.0 2400.0
4900.0 44.32912378620001 0.1624911676117284 0.39923464290526145 0.0 602.606950473411 2450.0 2450.0
5000.0 45.7012160106 0.1561654614996319 0.3861654024179927 0.0 590.5674774627986 2500.0 2500.0
5100.0 47.08306832935 0.15024440821429572 0.37380274913103284 0.0 578.9997071685442 2550.0 2550.0
5200.0 48.47746940305001 0.1446622513429779 0.362006276754392 0.0 567.8764474440052 2600.0 2600.0
5300.0 49.886659032249995 0.1393910748472561 0.35068657627557964 0.0 557.172557048477 2650.0 2650.0
5400.0 51.3019681397 0.13443177953454755 0.3399858339404499 0.0 546.8647567783624 2700.0 2700.0
5500.0 52.74290310455001 0.12980111906326103 0.3298555908223642 0.0 536.9314603664963 2750.0 2750.0
5600.0 54.186783638399994 0.1254673423341015 0.3203077182573225 0.0 527.3526223816533 2800.0 2800.0
5700.0 55.634202331199994 0.12131908220420975 0.31103158439820755 0.0 518.1096008104461 2850.0 2850.0
5800.0 57.1088596849 0.11743493647662247 0.3022157579767918 0.0 509.185038578692 2900.0 2900.0
5900.0 58.60245506105 0.11374645936881034 0.2938144309011722 0.0 500.5627555896642 2950.0 2950.0
6000.0 60.096188255 0.11024403232168115 0.28573922735963986 0.0 492.2276488793933 3000.0 3000.0
6100.0 61.6131075183 0.10695726130844582 0.2780669702584535 0.0 484.16560623169653 3050.0 3050.0
6200.0 63.130087312549996 0.10383954790896843 0.27073947090113687 0.0 476.36342439461964 3100.0 3100.0
6300.0 64.66411736505 0.10087578430328084 0.26368737071657006 0.0 468.8087382314695 3150.0 3150.0
6400.0 66.20555814525001 0.09805827234970772 0.25686830479633443 0.0 461.48995444845093 3200.0 3200.0
6500.0 67.77499749760001 0.09538780187783855 0.2504248776814306 0.0 454.3961927363225 3250.0 3250.0
6600.0 69.34339562795 0.09284281263726617 0.2441271303292714 0.0 447.51723170906797 3300.0 3300.0
6700.0 70.93145319995001 0.09042590870869023 0.23816348998232462 0.0 440.84346064594234 3350.0 3350.0
6800.0 72.52106998975002 0.0881207445988907 0.23236859690967843 0.0 434.3658324698942 3400.0 3400.0
6900.0 74.12061965644999 0.08591256503546303 0.2267200586247092 0.0 428.07582431445576 3450.0 3450.0
7000.0 75.73406099169998 0.083825073983818 0.22138379323396706 0.0 421.9654009841225 3500.0 3500.0
7100.0 77.3487118095 0.08182900693738979 0.21620815068427496 0.0 416.0269799748483 3550.0 3550.0
7200.0 78.99043667064998 0.07992829530452512 0.2112397001905844 0.0 410.25339896405893 3600.0 3600.0
7300.0 80.62688045815 0.07810694959060917 0.20643427470554587 0.0 404.637887917772 3650.0 3650.0
7400.0 82.28985314640002 0.07637648798767865 0.2018205468884585 0.0 399.174042834059 3700.0 3700.0
7500.0 83.96780327364999 0.07471954960572708 0.19735594708664572 0.0 393.85580098534103 3750.0 3750.0
7600.0 85.6496342354 0.07314280093736966 0.1930678224321517 0.0 388.6774185250572 3800.0 3800.0
7700.0 87.3501009215 0.07163559099511745 0.18896875056698628 0.0 383.6334501548602 3850.0 3850.0
7800.0 89.04900068330001 0.07019684357141319 0.1849916742100492 0.0 378.71872920414285 3900.0 3900.0
7900.0 90.7700205936 0.06881767447282777 0.1811397420852781 0.0 373.928350926882 3950.0 3950.0
8000.0 92.50110927185001 0.06748825174524606 0.17746302568623046 0.0 369.257654942451 4000.0 4000.0
8100.0 94.25525882209999 0.06622369756514432 0.17386143980245336 0.0 364.7022111596343 4050.0 4050.0
8200.0 96.00980242259999 0.06500713795153201 0.17040893391627202 0.0 360.25780581644466 4100.0 4100.0
8300.0 97.79062537359998 0.06385443437981486 0.1671273783098036 0.0 355.9204281464831 4150.0 4150.0
8400.0 99.565716314 0.06273076750221691 0.16384630793027638 0.0 351.6862579571743 4200.0 4200.0
8500.0 101.3716486911 0.0616600608616656 0.16074172016857674 0.0 347.5516543750345 4250.0 4250.0
8600.0 103.17934184474998 0.060629542727586784 0.15773193556006843 0.0 343.51314653800137 4300.0 4300.0
8700.0 105.01159957794998 0.05964440442259755 0.15481887528214627 0.0 339.5674225541037 4350.0 4350.0
8800.0 106.86391407800002 0.05870885330493425 0.15211596954885565 0.0 335.7113215521622 4400.0 4400.0
8900.0 108.71186525294999 0.05779426857077267 0.14934640557773124 0.0 331.94182448181795 4450.0 4450.0
9000.0 110.5713326743 0.056919647949678666 0.14673363706007775 0.0 328.25604570290045 4500.0 4500.0
9100.0 112.45961440909998 0.056076138957680585 0.14417937237094228 0.0 324.65122677758 4550.0 4550.0
9200.0 114.34681755345 0.05525988013291518 0.14172141565800478 0.0 321.12472920177277 4600.0 4600.0
9300.0 116.25732611689997 0.054482899197732526 0.13937543925933 0.0 317.67402806048807 4650.0 4650.0
9400.0 118.18538935035001 0.05372559989281413 0.13702983801328308 0.0 314.2967058186258 4700.0 4700.0
9500.0 120.13421535065 0.05300521807251851 0.13484380596191045 0.0 310.9904462776841 4750.0 4750.0
9600.0 122.0861026569 0.05230029348304284 0.13265646888044902 0.0 307.7530299425634 4800.0 4800.0
9700.0 124.04310066099997 0.05162015545323086 0.13058691082515128 0.0 304.5823285588499 4850.0 4850.0
9800.0 126.02198292410003 0.05096136448300008 0.1284971308558763 0.0 301.4763009394829 4900.0 4900.0
9900.0 128.00295191620003 0.05032825801582262 0.12650540808070823 0.0 298.4329882512977 4950.0 4950.0
10000.0 129.9990521512 0.049716365227266884 0.12459883137056207 0.0 295.4505100995636 5000.0 5000.0
