iter time primal d dmin davg lmo1 lmo2
0.0 0.0 -2672.9616465978847 2.5200547219434357e6 2.5200547219434357e6 2.5200547219434357e6 0.0 0.0
100.0 1.7275008969999999 -1.1680134241982838e6 572458.1093162496 572458.1093162496 1.110841874282843e6 50000.0 50.0
200.0 3.4478657505 -1.9270140090670467e6 134508.05531269917 134508.05531269917 717479.9617430452 100000.0 100.0
300.0 5.1132997664 -2.0641910808096174e6 49918.16479220972 49918.16479220972 506152.33970156993 150000.0 150.0
400.0 6.7757193679 -2.105241974587062e6 29961.151762757938 29961.151762757938 389707.8376627543 200000.0 200.0
500.0 8.47176016675 -2.126410707105794e6 21500.420317417906 21500.420317417906 317087.69611372426 250000.0 250.0
600.0 10.11899334945 -2.1398967445695056e6 16986.72351004426 16986.72351004426 267571.3082499053 300000.0 300.0
700.0 11.81292574145 -2.1497143727419716e6 14142.926694593032 14142.926694593032 231655.2150555068 350000.0 350.0
800.0 13.51733996565 -2.157304797751615e6 12243.38756772428 12243.38756772428 204405.38813626842 400000.0 400.0
900.0 15.1863114619 -2.1635360600144127e6 10867.950582873216 10867.950582873216 183020.56815601405 450000.0 450.0
1000.0 16.876532255 -2.1688224002050497e6 9781.309094570961 9781.309094570961 165782.05653357456 500000.0 500.0
1100.0 18.536377773600005 -2.1733934557345165e6 8933.728644897563 8933.728644897563 151585.2170746693 550000.0 550.0
1200.0 20.218096897 -2.177455698415677e6 8218.072565557133 8218.072565557133 139686.37567050272 600000.0 600.0
1300.0 21.878459549 -2.1810874833424287e6 7600.053911921449 7600.053911921449 129564.37321887372 650000.0 650.0
1400.0 23.630384821600003 -2.1843727808249323e6 7064.354268150494 7064.354268150494 120844.97797126515 700000.0 700.0
1500.0 25.27063308185 -2.1873581410446228e6 6598.682285987862 6598.682285987862 113253.58703222343 750000.0 750.0
1600.0 26.913600622799997 -2.1900960348924645e6 6181.24504031419 6181.24504031419 106582.4100343036 800000.0 800.0
1700.0 28.6778454296 -2.1925756001405367e6 5832.630001029708 5832.630001029708 100672.60085689778 850000.0 850.0
1800.0 30.32981093555 -2.1948947131448416e6 5518.379709689711 5518.379709689711 95400.62858192746 900000.0 900.0
1900.0 31.9789764832 -2.1970398086534697e6 5226.894381415641 5226.894381415641 90666.95604650014 950000.0 950.0
2000.0 33.76160966475 -2.1990227340750275e6 4980.136607387658 4980.136607387658 86392.75132651116 1.0e6 1000.0
2100.0 35.40839944595 -2.200890414530468e6 4765.144109706415 4765.144109706415 82514.37033562524 1.05e6 1050.0
2200.0 37.1044260592 -2.2026572624625154e6 4560.96877012649 4560.96877012649 78978.7913082188 1.1e6 1100.0
2300.0 38.821766060200005 -2.2043418291566824e6 4361.454225912786 4361.454225912786 75741.49992645696 1.15e6 1150.0
2400.0 40.45064947805 -2.205919884881173e6 4188.693482800896 4188.693482800896 72766.05058570752 1.2e6 1200.0
2500.0 42.153018762 -2.2074350116882054e6 4014.888456522623 4014.888456522623 70021.65377603717 1.25e6 1250.0
2600.0 43.7904231992 -2.208875568167596e6 3848.476652078075 3848.476652078075 67481.52929715425 1.3e6 1300.0
2700.0 45.50858708380001 -2.210233035561144e6 3694.9869702449023 3694.9869702449023 65123.58744368823 1.35e6 1350.0
2800.0 47.21308802395001 -2.21152987481667e6 3546.515939283975 3546.515939283975 62928.558974956715 1.4e6 1400.0
2900.0 48.84414892455 -2.212759522336396e6 3410.4784002994516 3410.4784002994516 60879.87905564198 1.45e6 1450.0
3000.0 50.5922819392 -2.21392835659773e6 3275.249630433452 3275.249630433452 58963.236296131254 1.5e6 1500.0
