iter time primal d dmin davg lmo1 lmo2
0.0 0.0 -2672.9616465598056 2.5200547219435154e6 2.5200547219435154e6 2.5200547219435154e6 0.0 0.0
100.0 0.77019412175 -119165.89132930702 2.179234821137243e6 2.179234821137243e6 2.343726952006413e6 2690.0 5.0
200.0 1.5180027621499999 -217088.55241667782 1.9017525428578674e6 1.9017525428578674e6 2.191375407977723e6 5380.0 10.0
300.0 2.2777745598 -302310.72544531367 1.6725220692518763e6 1.6725220692518763e6 2.0567900999709994e6 8070.0 15.0
400.0 3.0499532222499997 -377622.68461326166 1.4832706882643863e6 1.4832706882643863e6 1.9375704057989414e6 10760.0 20.0
500.0 3.83893457415 -445183.2692175972 1.3271022838531914e6 1.3271022838531914e6 1.8317278700771532e6 13450.0 25.0
600.0 4.5953586313 -506890.0361248932 1.197990416044623e6 1.197990416044623e6 1.737524526744432e6 16140.0 30.0
700.0 5.3544647814 -564012.8883794117 1.0913554139957954e6 1.0913554139957954e6 1.6534801817116267e6 18830.0 35.0
800.0 6.108064868250001 -617864.3951145431 1.0030099529835597e6 1.0030099529835597e6 1.5783038566886876e6 21520.0 40.0
900.0 6.8787061734 -669433.2226726766 929583.769311339 929583.769311339 1.5108668179498955e6 24210.0 45.0
1000.0 7.635193720349998 -719598.659900747 868232.3236469969 868232.3236469969 1.4501821404273182e6 26900.0 50.0
1100.0 8.388235340700001 -769036.6847759841 816632.7571405838 816632.7571405838 1.3953975383947708e6 29590.0 55.0
1200.0 9.137252102100001 -818328.9797651886 772717.4898636683 772717.4898636683 1.3457535670239364e6 32280.0 60.0
1300.0 9.890369761600002 -868039.089607213 734774.6449460743 734774.6449460743 1.300586108621668e6 34970.0 65.0
1400.0 10.64074203535 -918648.9497316722 701239.1644087973 701239.1644087973 1.2593015783198727e6 37660.0 70.0
1500.0 11.3917861029 -970510.0885943631 670864.4669601292 670864.4669601292 1.2213741968074988e6 40350.0 75.0
1600.0 12.140183453849998 -1.0237757218080284e6 642534.2532869449 642534.2532869449 1.186336222913381e6 43040.0 80.0
1700.0 12.8914435452 -1.0785743431898146e6 615265.9984270433 615265.9984270433 1.1537653041232987e6 45730.0 85.0
1800.0 13.641889168149998 -1.134909014213991e6 588243.8174519581 588243.8174519581 1.1232872809145476e6 48420.0 90.0
1900.0 14.39343087845 -1.1926872338064096e6 560785.5645965205 560785.5645965205 1.0945653253106428e6 51110.0 95.0
2000.0 15.14501556675 -1.251480071508485e6 532501.3824913311 532501.3824913311 1.0673045312751771e6 53800.0 100.0
2100.0 15.9175081122 -1.3107785192471487e6 503208.91734315304 503208.91734315304 1.041252351953212e6 56490.0 105.0
2200.0 16.6827532067 -1.3699328070995433e6 472986.5325316419 472986.5325316419 1.0162022490795999e6 59180.0 110.0
2300.0 17.44905939925 -1.4281427393188283e6 442170.8571378216 442170.8571378216 991992.7891100183 61870.0 115.0
2400.0 18.197229223499995 -1.4848177159365471e6 411016.7497868163 411016.7497868163 968500.4352826987 64560.0 120.0
2500.0 18.946803564999996 -1.539181971606324e6 380062.9725341202 380062.9725341202 945639.8186451931 67250.0 125.0
2600.0 19.697226719200003 -1.5906539349518649e6 349790.34026852984 349790.34026852984 923356.712362751 69940.0 130.0
2700.0 20.4464052776 -1.6386721749886528e6 320764.8132467725 320764.8132467725 901625.3947144675 72630.0 135.0
2800.0 21.195256155000003 -1.683021927910569e6 293303.1396149024 293303.1396149024 880438.2915435496 75320.0 140.0
2900.0 21.943291237500002 -1.7235508956273212e6 267728.46978607087 267728.46978607087 859799.8967181522 78010.0 145.0
3000.0 22.6929165805 -1.7602524552528493e6 244199.07635284308 244199.07635284308 839721.9135338143 80700.0 150.0
3100.0 23.4408491336 -1.7932838252225681e6 222773.46496531763 222773.46496531763 820216.975732213 83390.0 155.0
3200.0 24.1953227137 -1.8229014865334793e6 203395.98103651393 203395.98103651393 801296.7576619611 86080.0 160.0
3300.0 24.98153571605 -1.8493878089936278e6 185977.81499507563 185977.81499507563 782968.3848449966 88770.0 165.0
3400.0 25.7455259058 -1.8730005036723267e6 170404.26750429446 170404.26750429446 765235.242494689 91460.0 170.0
3500.0 26.4927536075 -1.8939937628704547e6 156558.6258013164 156558.6258013164 748097.1961249238 94150.0 175.0
3600.0 27.24706250875 -1.9126870052097924e6 144254.22981841938 144254.22981841938 731549.307092319 96840.0 180.0
3700.0 28.015005427149998 -1.929364257405699e6 133308.81390896102 133308.81390896102 715582.4904792316 99530.0 185.0
3800.0 28.76534016125 -1.944291093328033e6 123560.06556966873 123560.06556966873 700184.3664697178 102220.0 190.0
3900.0 29.514505843749998 -1.9576717643030598e6 114865.10845108365 114865.10845108365 685339.5151850879 104910.0 195.0
4000.0 30.288748841750003 -1.969679795044797e6 107116.91030973205 107116.91030973205 671031.1551937466 107600.0 200.0
