iter time primal d dmin davg lmo1 lmo2
0.0 0.0 -31.07874526473205 45884.82171916493 45884.82171916493 45884.82171916493 0.0 0.0
100.0 0.10140302185000001 -27673.841028782852 6465.323641466436 6465.323641466436 17147.295189434946 6000.0 20.0
200.0 0.19713836565 -35847.938064726724 1059.5172842639909 1059.5172842639909 10070.065947384597 12000.0 40.0
300.0 0.29080396229999994 -36872.42216857903 500.0899502946296 500.0899502946296 6995.487017846426 18000.0 60.0
400.0 0.3904834745 -37285.54364448499 327.8151943001456 327.8151943001456 5366.343593288005 24000.0 80.0
500.0 0.49068960819999996 -37524.51339551324 246.9047329118729 246.9047329118729 4359.4691622547525 30000.0 100.0
600.0 0.5923146676 -37691.804916719906 199.81096009134575 199.81096009134575 3675.3025253107644 36000.0 120.0
700.0 0.68383714335 -37819.3916810205 162.52729385001027 162.52729385001027 3179.437026014685 42000.0 140.0
800.0 0.7810266170500001 -37918.29955421217 134.4814370186212 134.4814370186212 2802.7902707000335 48000.0 160.0
900.0 0.88819418645 -37992.933419408524 115.10285542395108 115.10285542395108 2506.7017508917647 54000.0 180.0
1000.0 0.9805854816 -38058.72835938674 100.5647263559357 100.5647263559357 2268.0272611873465 60000.0 200.0
1100.0 1.0748468344000002 -38109.8947703684 84.50326792477817 84.50326792477817 2071.0747119223456 66000.0 220.0
1200.0 1.18097871375 -38149.45801643668 74.22136292942365 74.22136292942365 1905.744657566092 72000.0 240.0
1300.0 1.2749015355500002 -38183.890000010564 66.68379619551241 66.68379619551241 1765.094703628254 78000.0 260.0
1400.0 1.3756142523500001 -38212.88633469267 60.54440715665695 60.54440715665695 1643.957519658428 84000.0 280.0
1500.0 1.4735596749000002 -38238.431358851274 56.64561507811827 56.64561507811827 1538.6147575453124 90000.0 300.0
1600.0 1.5654289419 -38264.39729903206 51.63063830878086 51.63063830878086 1446.1438431981858 96000.0 320.0
1700.0 1.6677139453999998 -38286.083514826925 46.16336723508784 46.16336723508784 1364.1760511728119 102000.0 340.0
1800.0 1.76703929095 -38304.906017881665 40.43565219439173 40.43565219439173 1290.980685689478 108000.0 360.0
1900.0 1.8732595500999998 -38319.68511108753 36.85028338084088 36.85028338084088 1225.234702239997 114000.0 380.0
2000.0 1.96508363475 -38334.14343965253 33.814170708092774 33.814170708092774 1165.883175012472 120000.0 400.0
2100.0 2.0659660712 -38345.06817317607 31.519608403056385 31.519608403056385 1112.0480891761108 126000.0 420.0
2200.0 2.1676552293 -38355.64272900886 28.433398831792545 28.433398831792545 1062.965920143809 132000.0 440.0
2300.0 2.2655846894000002 -38364.55728794828 26.362227301483035 26.362227301483035 1018.0301017112068 138000.0 460.0
2400.0 2.36056247195 -38372.25857330362 24.543645560390946 24.543645560390946 976.7605333722796 144000.0 480.0
2500.0 2.46497532665 -38379.04683162251 23.15870339684298 23.15870339684298 938.7178875844149 150000.0 500.0
2600.0 2.5729854102499994 -38385.82651727123 22.077038252288173 22.077038252288173 903.5515598828113 156000.0 520.0
2700.0 2.6584548167000004 -38392.099758514436 20.04798662898112 20.04798662898112 870.9267294278188 162000.0 540.0
2800.0 2.75843556865 -38397.1979656434 18.983669635242 18.983669635242 840.568561018062 168000.0 560.0
2900.0 2.8625788136999994 -38402.424040457525 18.424334406464098 18.424334406464098 812.2762642808697 174000.0 580.0
3000.0 2.9562548346 -38407.333236155435 17.614718549906616 17.614718549906616 785.8452036515637 180000.0 600.0
3100.0 3.058819825249999 -38411.87925419463 17.13574483417828 17.13574483417828 761.0982283139567 186000.0 620.0
3200.0 3.1699721355 -38416.70117312595 15.833756221393259 15.833756221393259 737.865877878363 192000.0 640.0
3300.0 3.2574926417000007 -38420.5612459889 14.160894660113973 14.160894660113973 715.9890872648797 198000.0 660.0
3400.0 3.36373763845 -38423.4220306776 14.01502994598368 13.963507128274632 695.3727092018466 204000.0 680.0
3500.0 3.4732528436 -38427.378287360145 13.582285786866166 13.582285786866166 675.9284106222253 210000.0 700.0
3600.0 3.57610915785 -38431.08363036132 12.48892358076594 12.48892358076594 657.536014892308 216000.0 720.0
