iter time primal fd fdmin fdavg, lmo1 lmo2
0.0 0.0 76936.03918335043 0.0 0.0 0.0 0.0 0.0
100.0 0.21588165629999997 5.675661905191309 7.743727324651296 0.0 1681.5816461948937 100.0 100.0
200.0 0.4207525491000001 1.7009869592203344 2.7646205822659846 0.0 847.3006629307641 200.0 200.0
300.0 0.7077907641 0.7136891162161454 1.3509216896533407 0.0 566.4591926267753 300.0 300.0
400.0 1.0444417649 0.4052502600908657 0.8560620953038315 0.0 425.4646306345552 400.0 400.0
500.0 1.4123426316 0.26773653223379823 0.6150025800359857 0.0 340.68578636967044 500.0 500.0
600.0 1.8138129058999997 0.19326343982106237 0.9202727718846676 0.0 284.0898007391643 600.0 600.0
700.0 2.25031371855 0.1492326172812233 0.38053422079397287 0.0 243.6244746438986 700.0 700.0
800.0 2.706500178 0.11894763264975235 0.31439990087519054 0.0 213.25259335209242 800.0 800.0
900.0 3.1807986556500003 0.09672956892500913 0.29363061154371467 0.0 189.61691998103666 900.0 900.0
1000.0 3.6835235883500004 0.08192368503768313 0.22355765822882448 0.0 170.69829526488562 1000.0 1000.0
1100.0 4.2049070899 0.07096851917517202 0.19481074388298375 0.0 155.21330080900552 1100.0 1100.0
1200.0 4.741151399399999 0.0626255643965964 0.1713115454864741 0.0 142.30482173676282 1200.0 1200.0
1300.0 5.2981118251 0.05625025368479205 0.15280683754975474 0.0 131.3791399720337 1300.0 1300.0
1400.0 5.879897055949998 0.05126485781707504 0.13781140148537813 0.0 122.01196942259986 1400.0 1400.0
1500.0 6.4866287552 0.0472514815044457 0.12551677787402846 0.0 113.89201840044214 1500.0 1500.0
1600.0 7.108524483800001 0.043976804389982305 0.11525117634985045 0.0 106.78572439906905 1600.0 1600.0
1700.0 7.748553020049999 0.04126141248913641 0.10654608713380746 0.0 100.51440838245671 1700.0 1700.0
1800.0 8.403296316799999 0.03893594660315094 0.09890599865719713 0.0 94.93907087554496 1800.0 1800.0
1900.0 9.084767775349999 0.03697557272290268 0.0923882338707058 0.0 89.94993011761721 1900.0 1900.0
2000.0 9.781348371200002 0.035285515567869394 0.08684746435286614 0.0 85.45915462288217 2000.0 2000.0
2100.0 10.50259190235 0.03381035729125792 0.08191951541785678 0.0 81.39561987455022 2100.0 2100.0
2200.0 11.239407483749998 0.03251008151710826 0.07763095506708134 0.0 77.70112041528927 2200.0 2200.0
2300.0 11.994244311900001 0.031357011608816585 0.07376313931924891 0.0 74.32756666498503 2300.0 2300.0
2400.0 12.764957986699999 0.03033253669931288 0.07047398687373727 0.0 71.23487686237549 2400.0 2400.0
2500.0 13.544011466650002 0.02939670267092039 0.06743079304161001 0.0 68.38937601472806 2500.0 2500.0
2600.0 14.341789057349999 0.028554843281521157 0.0647262420022903 0.0 65.7625664033666 2600.0 2600.0
2700.0 15.158858566049997 0.027787706913788273 0.06235685172105232 0.0 63.33016910932595 2700.0 2700.0
2800.0 15.98775683865 0.02708538803981201 0.06023031716026608 0.0 61.071372671012696 2800.0 2800.0
2900.0 16.828860470749998 0.0264325010043235 0.05826733081301925 0.0 58.968230565888206 2900.0 2900.0
3000.0 17.689009800650002 0.02582756818145812 0.056528763934520124 0.0 57.00518952572256 3000.0 3000.0
3100.0 18.560611432800002 0.025263136128098013 0.05488991237475882 0.0 55.16870143819467 3100.0 3100.0
3200.0 19.438460523899995 0.024733243818022558 0.05339707356185387 0.0 53.44690989797301 3200.0 3200.0
3300.0 20.3215711514 0.024234383113014426 0.0520610091397888 0.0 51.82939457114336 3300.0 3300.0
3400.0 21.21768907015 0.023761274387348163 0.05078574583660197 0.0 50.30695992215923 3400.0 3400.0
3500.0 22.115631972449997 0.023313236117637803 0.049551489591326915 0.0 48.8714608198735 3500.0 3500.0
3600.0 23.026767497400005 0.02289059871274787 0.04841374763310355 0.0 47.51565704911193 3600.0 3600.0
3700.0 23.9328423056 0.022483560517011152 0.04735585569562458 0.0 46.23309086229124 3700.0 3700.0
3800.0 24.845593704000002 0.022096203400739776 0.04640444108458237 0.0 45.01798271540984 3800.0 3800.0
3900.0 25.77799658575001 0.02172949568484575 0.04539455011666102 0.0 43.86514700136744 3900.0 3900.0
4000.0 26.699871231500005 0.021376855206625363 0.04452969173675516 0.0 42.769916208915035 4000.0 4000.0
4100.0 27.630509894650004 0.021038951233005646 0.043708774054039695 0.0 41.72807750232539 4100.0 4100.0
4200.0 28.565471705949996 0.02071472407370532 0.04294227538685865 0.0 40.7358191226952 4200.0 4200.0
4300.0 29.5011226051 0.020402986748465027 0.04215953560667314 0.0 39.78968377356386 4300.0 4300.0
4400.0 30.436647751700008 0.020102846573850686 0.04152347257929661 0.0 38.88652839309584 4400.0 4400.0
4500.0 31.374828706799995 0.019811731820151796 0.040786498552076736 0.0 38.02348912426135 4500.0 4500.0
4600.0 32.31558057585 0.019530953716966514 0.040157885849041605 0.0 37.1979506927323 4600.0 4600.0
4700.0 33.2620440203 0.019259472872538395 0.03951743068691212 0.0 36.40752048779013 4700.0 4700.0
4800.0 34.2043523402 0.01899618910441568 0.038909051999743066 0.0 35.65000536594735 4800.0 4800.0
4900.0 35.1542290607 0.018742066269199158 0.03835285657463723 0.0 34.923390353700825 4900.0 4900.0
5000.0 36.11004315755 0.018495833895279683 0.03778627908760042 0.0 34.225823268411744 5000.0 5000.0
5100.0 37.06432053094999 0.01825610753863432 0.03725766402143887 0.0 33.55559555735948 5100.0 5100.0
5200.0 38.0224721762 0.01802306442587937 0.036704951591010115 0.0 32.911130371271874 5200.0 5200.0
5300.0 38.9856289782 0.01779626386835014 0.036199208645857475 0.0 32.290970544485226 5300.0 5300.0
5400.0 39.94678561035 0.017576698045623482 0.03569888464889974 0.0 31.693765879320164 5400.0 5400.0
5500.0 40.9159486763 0.017363409501630952 0.0352132021967044 0.0 31.118265326402433 5500.0 5500.0
5600.0 41.87876372255 0.017156090445391667 0.03478214745741176 0.0 30.563306344683998 5600.0 5600.0
5700.0 42.843812947450004 0.01695444060808834 0.034338564166944925 0.0 30.027808577957483 5700.0 5700.0
5800.0 43.814469277149996 0.016757467553490314 0.03392320582772126 0.0 29.51076583161002 5800.0 5800.0
5900.0 44.78461371125 0.016565471105491926 0.03351906099695375 0.0 29.011239756155963 5900.0 5900.0
