iter time primal d dmin davg lmo1 lmo2
0.0 0.0 -31.07874524818874 45884.82171918311 45884.82171918311 45884.82171918311 0.0 0.0
200.0 0.11201768270000001 -2023.3555970804398 40245.19448505681 40245.19448505681 43065.00810211996 199.0 1.0
400.0 0.22403536540000002 -3572.861938898304 35826.35019814397 35826.35019814397 40652.12213412797 398.0 2.0
600.0 0.32559352885 -4941.339250064275 32067.15980764131 32067.15980764131 38505.881552506304 597.0 3.0
800.0 0.4253663534 -6167.187140713964 28868.726093223424 28868.726093223424 36578.45046064973 796.0 4.0
1000.0 0.5242282441999999 -7277.980843360752 26141.53450122879 26141.53450122879 34838.96446741291 995.0 5.0
1200.0 0.62263802155 -8295.475916046122 23813.931093942392 23813.931093942392 33263.95969977426 1194.0 6.0
1400.0 0.7218731333500001 -9238.259900787958 21829.494697480044 21829.494697480044 31834.65157448749 1393.0 7.0
1600.0 0.82081858715 -10121.994169046722 20135.06858034287 20135.06858034287 30534.697908471422 1592.0 8.0
1800.0 0.9180629938999999 -10961.03535764233 18688.089841589943 18688.089841589943 29350.037101783277 1791.0 9.0
2000.0 1.0164147165000001 -11767.136678649224 17450.40860145624 17450.40860145624 28268.25269266264 1990.0 10.0
2200.0 1.1175885526000002 -12550.489035620569 16385.05149018188 16385.05149018188 27277.985925789242 2189.0 11.0
2400.0 1.2144333243999998 -13320.000384336681 15462.950483449618 15462.950483449618 26369.137045609274 2388.0 12.0
2600.0 1.3135143365999997 -14083.038462085347 14661.923153719754 14661.923153719754 25532.90748190288 2587.0 13.0
2800.0 1.41357151455 -14847.334324000025 13959.316533565881 13959.316533565881 24761.334752013743 2786.0 14.0
3000.0 1.5126153632 -15619.654268495977 13335.284121323677 13335.284121323677 24047.206587595614 2985.0 15.0
3200.0 1.6116420946 -16404.5448884219 12772.940909273022 12772.940909273022 23384.01448887076 3184.0 16.0
3400.0 1.7115589977999999 -17198.973097822767 12261.205693481532 12261.205693481532 22766.08066690469 3383.0 17.0
3600.0 1.8095183542999997 -18005.77781822551 11785.058010432824 11785.058010432824 22188.13210603775 3582.0 18.0
3800.0 1.9089987037999996 -18832.12727307571 11329.677686739251 11329.677686739251 21645.209385072823 3781.0 19.0
4000.0 2.0079794920999996 -19679.493694394114 10881.644191289633 10881.644191289633 21132.658661559337 3980.0 20.0
4200.0 2.1062706036999996 -20542.189401335807 10437.055441281991 10437.055441281991 20646.49487881946 4179.0 21.0
4400.0 2.20697954605 -21417.720221828633 9988.51131073024 9988.51131073024 20183.104288902538 4378.0 22.0
4600.0 2.3074505939 -22299.836524068978 9534.699665648071 9534.699665648071 19739.420762933598 4577.0 23.0
4800.0 2.4059230596 -23189.00697283174 9066.56105320552 9066.56105320552 19312.506374544475 4776.0 24.0
5000.0 2.50726698185 -24073.788283586466 8589.539714594986 8589.539714594986 18900.084579931034 4975.0 25.0
5200.0 2.6079296778000005 -24929.2499469454 8117.115695216363 8117.115695216363 18500.71536197864 5174.0 26.0
5400.0 2.70750363925 -25767.502959212572 7641.887137544116 7641.887137544116 18112.900068248833 5373.0 27.0
5600.0 2.8040303315000004 -26566.37439363765 7175.288387559895 7175.288387559895 17735.7410447768 5572.0 28.0
5800.0 2.9038118437000002 -27328.15790029617 6718.925315573149 6718.925315573149 17368.513853803346 5771.0 29.0
6000.0 3.00539732515 -28051.868192041286 6277.254680971228 6277.254680971228 17010.731299841023 5970.0 30.0
6200.0 3.1052446979 -28734.981672701215 5851.25485112475 5851.25485112475 16661.997660818637 6169.0 31.0
6400.0 3.20331564695 -29376.820324201202 5443.642552446533 5443.642552446533 16322.047506019484 6368.0 32.0
6600.0 3.3051909978500005 -29978.50204960049 5056.405476733684 5056.405476733684 15990.705093393432 6567.0 33.0
6800.0 3.4050970879499993 -30526.70579791911 4698.789092202068 4698.789092202068 15668.07892193082 6766.0 34.0
7000.0 3.504228617 -31033.785349043894 4364.212480045169 4364.212480045169 15354.082631878442 6965.0 35.0
7200.0 3.6032602082500005 -31503.72814797092 4050.421361538623 4050.421361538623 15048.578273220608 7164.0 36.0
7400.0 3.7029203494499994 -31933.611875375635 3761.783073714717 3761.783073714717 14751.55734691782 7363.0 37.0
7600.0 3.8019848623500003 -32322.706079935917 3499.657952900573 3499.657952900573 14463.047106045586 7562.0 38.0
7800.0 3.9022469295999995 -32681.642912583535 3255.4443327195336 3255.4443327195336 14182.857036712434 7761.0 39.0
8000.0 4.0038336564 -33003.61763295287 3035.007992683876 3035.007992683876 13910.958279541006 7960.0 40.0
8200.0 4.1029386933 -33297.98297029155 2832.58148064274 2832.58148064274 13647.187403376764 8159.0 41.0
8400.0 4.2013659112 -33570.797019075515 2644.026910929365 2644.026910929365 13391.299950064033 8358.0 42.0
8600.0 4.302063596200001 -33823.09069936866 2468.944314979551 2468.944314979551 13143.064594721205 8557.0 43.0
8800.0 4.4013965941999995 -34054.36646871226 2308.666102362415 2308.666102362415 12902.300183779898 8756.0 44.0
9000.0 4.5012541677 -34269.39929401177 2159.9525375722674 2159.9525375722674 12668.770887123212 8955.0 45.0
9200.0 4.601292656850001 -34464.89854178652 2024.779866731075 2024.779866731075 12442.302993072313 9154.0 46.0
9400.0 4.7009539621 -34645.83792383739 1900.2338088935 1900.2338088935 12222.676551735254 9353.0 47.0
9600.0 4.798953349299999 -34810.83362561853 1786.6166788436574 1786.6166788436574 12009.695738002772 9552.0 48.0
9800.0 4.9014347754 -34958.575667537116 1685.8829229200237 1685.8829229200237 11803.219481701117 9751.0 49.0
