iter time primal d dmin davg lmo1 lmo2
0.0 0.0 354.3324274749395 707847.6816604689 707847.6816604689 707847.6816604689 0.0 0.0
301.0 1.4160094609 -8524.037207892407 682178.0753823001 682178.0753823001 695012.8785213844 300.1 0.9
602.0 2.8320189218 -16852.673489799647 658066.1043846866 658066.1043846866 682697.2871424851 600.1 1.9
903.0 4.232150107649999 -24394.540624793786 635975.4373875331 635975.4373875331 671016.8247037472 900.3 2.7
1204.0 6.151459511299999 -31654.29268279497 614946.5083556937 614946.5083556937 659802.7614341365 1199.85 4.15
1505.0 7.731870550399999 -38749.673385873226 594672.3118048261 594672.3118048261 648947.6864959182 1499.6 5.4
1806.0 9.13724662505 -45561.3215184803 575298.0593676257 575298.0593676257 638426.3111918764 1799.65 6.35
2107.0 10.53586096955 -52116.96250163239 556921.2663993617 556921.2663993617 628238.1805928121 2099.75 7.25
2408.0 12.465841850699999 -58414.038912765915 539427.8351993905 539427.8351993905 618370.3644379876 2399.85 8.15
2709.0 13.960424119099997 -64535.07444135563 522614.1452927751 522614.1452927751 608794.7425234662 2699.65 9.35
3010.0 15.449684052499999 -70424.27789592865 506642.46826029365 506642.46826029365 599508.1721359051 2999.1 10.9
3311.0 17.0187398051 -76158.35616756602 491325.18133071205 491325.18133071205 590492.922902139 3299.3 11.7
3612.0 18.7761339502 -81672.8841990525 476770.02462570637 476770.02462570637 581745.0076501057 3599.15 12.85
3913.0 20.2710916972 -87105.89196214221 462693.3278604826 462693.3278604826 573241.3162365613 3899.25 13.75
4214.0 21.6767007197 -92329.94036347119 449422.5599758561 449422.5599758561 564986.7324858477 4199.45 14.55
4515.0 23.416652081800002 -97414.75441648383 436692.27460126055 436692.27460126055 556968.328868061 4500.0 15.0
4816.0 25.090900533750002 -102394.05214899019 424444.23193590343 424444.23193590343 549172.7937544046 4800.15 15.85
5117.0 26.672983120700003 -107241.02032351014 412780.06703893037 412780.06703893037 541595.4200479895 5100.35 16.65
5418.0 28.075691327850002 -111972.71766777706 401610.08087094856 401610.08087094856 534227.7706176188 5400.1 17.9
5719.0 29.818902357899997 -116592.6393980799 390927.74768264825 390927.74768264825 527062.7694708703 5700.05 18.95
6020.0 31.400887105949998 -121062.36159251847 380829.5223032232 380829.5223032232 520099.2815105062 5999.7 20.3
6321.0 32.9865020268 -125430.38122683679 371166.54989962565 371166.54989962565 513329.6118918298 6299.75 21.25
6622.0 34.390382255 -129716.89094615825 361928.87120292307 361928.87120292307 506746.9709923122 6599.55 22.45
6923.0 36.21957858855 -133966.75873978107 353035.90465151414 353035.90465151414 500342.3432281122 6899.5 23.5
7224.0 37.80443187499999 -138067.68304178113 344671.12244239904 344671.12244239904 494115.49439668364 7199.3 24.7
7525.0 39.298708789150005 -142105.21926503914 336578.400040101 336578.400040101 488056.3753829689 7499.45 25.55
7826.0 40.69874586915 -146092.98324301888 328859.54231838684 328859.54231838684 482160.196380577 7799.55 26.45
8127.0 42.61555636364999 -150028.16848362406 321445.67728068924 321445.67728068924 476420.3921270096 8099.4 27.6
8428.0 44.1999081158 -153862.07598904026 314444.5810804857 314444.5810804857 470835.01933230186 8399.45 28.55
8729.0 45.606868619550006 -157702.40560586762 307668.2367961688 307668.2367961688 465396.1265810974 8699.25 29.75
9030.0 47.0050819542 -161462.713321391 301212.8516250793 301212.8516250793 460099.8919050968 8999.3 30.7
9331.0 48.921882568150004 -165180.0373635549 295043.71588772896 295043.71588772896 454941.88640455407 9299.5 31.5
9632.0 50.42161894775 -168864.1593566326 289108.9311057483 289108.9311057483 449916.64533489326 9599.7 32.3
9933.0 51.912152255749994 -172485.6694247241 283457.05684466043 283457.05684466043 445020.77508518053 9899.45 33.55
10234.0 53.31008029984999 -176057.90024156417 278053.6737722247 278053.6737722247 440250.286476239 10199.3 34.7
10535.0 55.235627192699994 -179610.07793984024 272873.09026627045 272873.09026627045 435600.91991485097 10499.55 35.45
10535.0 56.73861919165002 -179610.07793984024 272873.09026627045 272873.09026627045 431202.87046488933 10799.55 36.45
