iter time primal d dmin davg lmo1 lmo2
0.0 0.0 -31.07874525259959 45884.82171917268 45884.82171917268 45884.82171917268 0.0 0.0
101.0 0.06548360520000002 -1177.5592030296632 42723.59422104111 42723.59422104111 44304.207970106894 100.0 1.0
202.0 0.13096721040000003 -2035.0981403861206 40222.43120537534 40222.43120537534 42943.61571519638 200.0 2.0
303.0 0.18129031995 -2834.504156810294 37920.43961007966 37920.43961007966 41687.821688917196 300.0 3.0
404.0 0.23098265214999997 -3585.4726925009354 35795.741776699215 35795.741776699215 40509.405706473604 400.0 4.0
505.0 0.28146706074999994 -4292.221744370883 33835.59250868 33835.59250868 39397.10350684134 500.0 5.0
606.0 0.3456915055 -4958.916192512263 32027.095762916615 32027.095762916615 38344.24525770923 600.0 6.0
707.0 0.40203168464999994 -5589.955509801402 30358.506157792162 30358.506157792162 37346.0278702196 700.0 7.0
808.0 0.4524186210499999 -6189.092828911384 28818.316233706824 28818.316233706824 36398.50435505152 800.0 8.0
909.0 0.50816414565 -6759.034289687124 27398.238481714274 27398.238481714274 35498.47776771779 900.0 9.0
1010.0 0.5582600981 -7302.84521819752 26086.30885433778 26086.30885433778 34642.826048319606 1000.0 10.0
1111.0 0.61538078975 -7822.898081642193 24874.38685097458 24874.38685097458 33828.789448540854 1100.0 11.0
1212.0 0.67526515855 -8321.82068433694 23756.183002953203 23756.183002953203 33053.97356811103 1200.0 12.0
1313.0 0.7252377001499999 -8802.199490599187 22724.71976829235 22724.71976829235 32316.169725266842 1300.0 13.0
1414.0 0.7748487972500001 -9265.950552934135 21771.531717547135 21771.531717547135 31613.19385808553 1400.0 14.0
1515.0 0.8257918404 -9715.25306249846 20891.209390078595 20891.209390078595 30943.069828835098 1500.0 15.0
1616.0 0.8824420934999999 -10151.182677651555 20078.83449505784 20078.83449505784 30303.997162142317 1600.0 16.0
1717.0 0.94677150475 -10575.971534492304 19327.403501844976 19327.403501844976 29694.18640323691 1700.0 17.0
1818.0 1.00250328415 -10991.211362939313 18633.125838340216 18633.125838340216 29112.025320873927 1800.0 18.0
1919.0 1.0873944297500002 -11398.173731586134 17990.60618995905 17990.60618995905 28555.954364328187 1900.0 19.0
2020.0 1.1438290957500004 -11798.313520268724 17396.69331018678 17396.69331018678 28024.56098079764 2000.0 20.0
2121.0 1.19479923505 -12192.88094552155 16845.694566663162 16845.694566663162 27516.43068924607 2100.0 21.0
2222.0 1.2467601310000003 -12583.06827968471 16333.558911230124 16333.558911230124 27030.218872810594 2200.0 22.0
2323.0 1.29866619945 -12969.48588876372 15858.041862528215 15858.041862528215 26564.71149738216 2300.0 23.0
2424.0 1.3644808026499997 -13353.706841654817 15415.046434329055 15415.046434329055 26118.72489486003 2400.0 24.0
