iter time primal d dmin davg lmo1 lmo2
0.0 0.0 354.33242746162887 707847.6816603588 707847.6816603588 707847.6816603588 0.0 0.0
100.0 1.1512904209500001 -415843.0550995207 114120.05246462012 114120.05246462012 270177.877957912 30000.0 100.0
200.0 2.2619707801500004 -567687.9484182787 18597.238329920692 18597.238329920692 160016.49758877445 60000.0 200.0
300.0 3.2903552372999996 -586760.152892978 8362.694907729201 8362.694907729201 110876.80527243632 90000.0 300.0
400.0 4.3044109400499995 -593885.9393042384 5509.957452458083 5509.957452458083 84897.11115745327 120000.0 400.0
500.0 5.388697491249999 -598010.8003959826 4211.533887902778 4211.533887902778 68906.72102311379 150000.0 500.0
600.0 6.50355218185 -600887.4373480232 3449.079455984151 3449.079455984151 58073.20332753089 180000.0 600.0
700.0 7.573049406949998 -603107.7888394728 2940.5260720591023 2940.5260720591023 50242.383846537385 210000.0 700.0
800.0 8.5192945041 -604916.2182665016 2569.7278410550452 2569.7278410550452 44312.35234093018 240000.0 800.0
900.0 9.53230305455 -606427.7854926034 2283.6267389270474 2283.6267389270474 39662.67540327648 270000.0 900.0
1000.0 10.661973262699998 -607728.8958583784 2052.8563905160518 2052.8563905160518 35916.34336359476 300000.0 1000.0
1100.0 11.7511672107 -608859.9589307903 1866.6050399486903 1866.6050399486903 32831.99982269674 330000.0 1100.0
1200.0 12.795088194849999 -609878.127466904 1703.7168889482805 1703.7168889482805 30246.9074548302 360000.0 1200.0
1300.0 13.736510651149999 -610783.11238487 1557.625124815802 1557.625124815802 28047.18411928918 390000.0 1300.0
1400.0 14.784038443199995 -611592.407661576 1422.897802958582 1422.897802958582 26151.462706491027 420000.0 1400.0
1500.0 15.898071497250001 -612310.5723979301 1302.1156769504698 1302.1156769504698 24499.786816205084 450000.0 1500.0
1600.0 16.937727478999996 -612950.5108112579 1199.4551787076266 1199.4551787076266 23047.47441056461 480000.0 1600.0
1700.0 18.097498859650003 -613539.43429992 1109.6968919168032 1109.6968919168032 21760.371749184073 510000.0 1700.0
1800.0 19.112932864250002 -614056.337164196 1027.6808579078938 1027.6808579078938 20611.443425886395 540000.0 1800.0
1900.0 20.141094996749995 -614529.2681828082 954.4977050220353 954.4977050220353 19579.196108031032 570000.0 1900.0
2000.0 21.253071517850003 -614957.4891546892 898.2030386972717 898.2030386972717 18646.917078356324 600000.0 2000.0
2100.0 22.328972737899996 -615359.0320651487 850.0851005619128 850.0851005619128 17801.018178878287 630000.0 2100.0
2200.0 23.3633235321 -615734.9015345185 797.1113628173016 797.1113628173016 17029.6060105525 660000.0 2200.0
2300.0 24.423294742299994 -616077.9312326701 753.8361337761852 753.8361337761852 16323.183155521057 690000.0 2300.0
2400.0 25.36145177925 -616401.5503385104 711.743754638935 711.743754638935 15673.835934457416 720000.0 2400.0
2500.0 26.462624676200004 -616707.1116770599 669.3895947551503 669.3895947551503 15074.742221609855 750000.0 2500.0
