iter time primal d dmin davg lmo1 lmo2
0.0 0.0 -31.07874525095902 45884.82171917865 45884.82171917865 45884.82171917865 0.0 0.0
100.0 0.5016331350000001 -35079.039903937126 1582.8121141369322 1582.8121141369322 11412.077998864845 10000.0 100.0
200.0 0.7574693554999998 -37108.10544083164 394.9315174012538 394.9315174012538 6093.874582517901 20000.0 200.0
300.0 0.97702823585 -37546.29506236961 234.25691617375287 234.25691617375287 4168.096096721641 30000.0 300.0
400.0 1.2094069414499997 -37792.733201064744 164.68527276772505 164.68527276772505 3177.8284589902573 40000.0 400.0
500.0 1.4472188010999998 -37947.59511266668 123.2428292079373 123.2428292079373 2571.9855815715787 50000.0 500.0
600.0 1.6682196872500001 -38057.429816391275 98.40972725944275 98.40972725944275 2162.282926260648 60000.0 600.0
700.0 1.9003942577000008 -38140.35854572105 78.43479850576334 78.43479850576334 1866.417862326728 70000.0 700.0
800.0 2.1266145674 -38199.91293296865 64.8660875510349 64.8660875510349 1642.3055136949617 80000.0 800.0
900.0 2.3714148170500002 -38246.123326874025 54.03774961108284 54.03774961108284 1466.5370686077813 90000.0 900.0
1000.0 2.60432498875 -38285.34140411587 48.66041523647127 48.66041523647127 1325.1801009687485 100000.0 1000.0
1100.0 2.83976895105 -38320.35597504957 42.40231540356943 42.40231540356943 1208.9523746595266 110000.0 1100.0
1200.0 3.09626448845 -38346.20964940835 35.12217020394993 35.12217020394993 1111.4977520869415 120000.0 1200.0
1300.0 3.3360093492500007 -38364.66972704594 30.50230551823459 30.50230551823459 1028.5721217597636 130000.0 1300.0
1400.0 3.59272891515 -38380.982737970204 27.97392227796424 27.97392227796424 957.2459799642301 140000.0 1400.0
1500.0 3.8222349186000004 -38396.36017864803 24.709132164124878 24.709132164124878 895.2146887511327 150000.0 1500.0
1600.0 4.048123980550001 -38408.62273120186 21.243961426039014 21.243961426039014 840.7362606309672 160000.0 1600.0
1700.0 4.2732254989500005 -38418.44491858683 17.969734934579197 17.969734934579197 792.4661864649051 170000.0 1700.0
1800.0 4.53451809755 -38425.02766401733 15.691776334678508 15.691776334678508 749.3933942444341 180000.0 1800.0
1900.0 4.7552505783 -38430.74492810773 13.753260503671925 13.753260503671925 710.7390173313456 190000.0 1900.0
2000.0 5.014964737200001 -38435.18818290091 12.249160042352324 12.249160042352324 675.8716220470882 200000.0 2000.0
2100.0 5.2244719506 -38438.54132915112 11.107976401503224 11.107976401503224 644.2567473145136 210000.0 2100.0
2200.0 5.474046795899999 -38441.360191288695 10.44740967020484 10.44740967020484 615.4680241200898 220000.0 2200.0
2300.0 5.689311961349999 -38444.44111372496 10.238367548888041 10.238367548888041 589.1700188464325 230000.0 2300.0
2400.0 5.96368366085 -38447.832571215135 9.57362557870898 9.57362557870898 565.048164253869 240000.0 2400.0
2500.0 6.198085284699999 -38450.51231456495 9.06308060581712 9.06308060581712 542.8249696979603 250000.0 2500.0
2600.0 6.4707325655000005 -38452.878766161775 8.58422636914048 8.582897221316786 522.2932203120076 260000.0 2600.0
2700.0 6.66931663305 -38455.271431229645 8.173994410259542 8.173994410259542 503.26886118025084 270000.0 2700.0
2800.0 6.9038100669 -38457.233790312355 7.542584667772618 7.542584667772618 485.58166315097645 280000.0 2800.0
2900.0 7.1285791956499995 -38458.94987016286 7.152820759441771 7.152820759441771 469.0949347657822 290000.0 2900.0
3000.0 7.369268097499999 -38460.50787668668 7.0293774944297756 7.0293774944297756 453.69880210183516 300000.0 3000.0
3100.0 7.608250506749999 -38462.79865104045 6.238380237152156 6.238380237152156 439.28167711070193 310000.0 3100.0
3200.0 7.834960389949998 -38464.024838662895 5.611038063698947 5.611038063698947 425.74199922954597 320000.0 3200.0
3300.0 8.076337162000002 -38464.93601255951 5.376812935727019 5.373714897043957 413.01073839399226 330000.0 3300.0
3400.0 8.310140296799998 -38466.014346933225 5.1864228263912935 5.1864228263912935 401.02481171567945 340000.0 3400.0
3500.0 8.565494334850001 -38466.77694019352 4.792340003712384 4.792340003712384 389.71141938804703 350000.0 3500.0
3600.0 8.79589635515 -38467.54486659475 4.463273908958024 4.463273908958024 379.0182401034244 360000.0 3600.0
3700.0 9.015505847250001 -38468.110179530566 4.156157787634279 4.156157787634279 368.8936884385982 370000.0 3700.0
3800.0 9.240563857099998 -38468.508252649204 3.9951342769456835 3.9951342769456835 359.29500505240594 380000.0 3800.0
3900.0 9.505448110900002 -38468.94496543155 4.10899975752023 3.9904874675267963 350.18795589700625 390000.0 3900.0
4000.0 9.71993320975 -38469.71552118617 4.346223430930849 3.9904874675267963 341.5419413649069 400000.0 4000.0
4100.0 10.023874008449997 -38470.79039546613 4.30911386578185 3.9904874675267963 333.31933229453546 410000.0 4100.0
4200.0 10.2462612779 -38472.130765393624 3.9679544862547376 3.9679544862547376 325.48481908844184 420000.0 4200.0
4300.0 10.46448168685 -38472.76540510418 3.6138177362653607 3.6138177362653607 318.0035714903351 430000.0 4300.0
4400.0 10.710888284350002 -38473.3395191913 3.6429305664089044 3.5938687140039796 310.8598446009073 440000.0 4400.0
4500.0 10.94768930205 -38474.12040302983 3.381276084603641 3.381276084603641 304.0324366567533 450000.0 4500.0
4600.0 11.280905583400003 -38474.61483121572 3.0598762212384196 3.059689267987899 297.49445094806487 460000.0 4600.0
4700.0 11.521144786299999 -38474.884454787854 3.0751031085144787 3.020400885585249 291.23073617649266 470000.0 4700.0
4800.0 11.77392805015 -38475.21955298044 2.994382626767008 2.994382626767008 285.22850460547 480000.0 4800.0
4900.0 12.0160569564 -38475.52301446138 2.8242556163626764 2.8242556163626764 279.467900178835 490000.0 4900.0
