iter time primal d dmin davg lmo1 lmo2
0.0 0.0 -2672.961646591664 2.5200547219434925e6 2.5200547219434925e6 2.5200547219434925e6 0.0 0.0
100.0 2.75614058445 -1.1684219835455178e6 572284.1300936535 572284.1300936535 1.1055884005118639e6 50000.0 100.0
200.0 4.9510116791000005 -1.9326464257443063e6 131126.51056318294 131126.51056318294 712242.6220196745 100000.0 200.0
300.0 7.226190024699998 -2.0665697048236518e6 49010.46367336058 49010.46367336058 501536.60485903773 150000.0 300.0
400.0 9.4819117969 -2.1069090967096686e6 29356.58440802357 29356.58440802357 385793.28873268137 200000.0 400.0
500.0 12.124423955849998 -2.1275866863306174e6 21153.340926906487 21153.340926906487 313730.1397087392 250000.0 500.0
600.0 14.519176478949998 -2.1408378938060342e6 16728.046611370424 16728.046611370424 264644.6396213972 300000.0 600.0
700.0 16.619296968849998 -2.1504114827810624e6 13993.335319132242 13993.335319132242 229067.46496948707 350000.0 700.0
800.0 18.896936040600004 -2.157923061416469e6 12101.103569988627 12101.103569988627 202091.54200967963 400000.0 800.0
900.0 21.3161488333 -2.1641113748792936e6 10649.580291307379 10649.580291307379 180919.76438511867 450000.0 900.0
1000.0 23.921348215999995 -2.1692620510189636e6 9594.972202190354 9594.972202190354 163853.86016566117 500000.0 1000.0
1100.0 26.23970719715 -2.1737204630893534e6 8770.397186877202 8770.397186877202 149804.44510203044 550000.0 1100.0
1200.0 28.460240832350006 -2.177689300045895e6 8086.981660245818 8086.981660245818 138031.54462510467 600000.0 1200.0
1300.0 30.655654649099993 -2.1812565520127625e6 7509.075996563364 7509.075996563364 128020.42940040086 650000.0 1300.0
1400.0 33.043066482049994 -2.1844724513679007e6 7007.273260024434 7007.273260024434 119399.91479732578 700000.0 1400.0
1500.0 35.58297660115 -2.187419766856357e6 6562.525879835441 6562.525879835441 111897.02179724988 750000.0 1500.0
1600.0 37.818154542449996 -2.1901402375211483e6 6137.995571761605 6137.995571761605 105304.22435525275 800000.0 1600.0
1700.0 39.9653996616 -2.1926319323252006e6 5770.0460891143675 5770.0460891143675 99463.05615381937 850000.0 1700.0
1800.0 42.54632290095 -2.1949226261113435e6 5464.670668913804 5464.670668913804 94251.91029339531 900000.0 1800.0
