iter time primal d dmin davg lmo1 lmo2
0.0 0.0 -31.07874525786943 45884.82171916835 45884.82171916835 45884.82171916835 0.0 0.0
150.0 0.07662156185 -1605.8556822340554 41471.22882404819 41471.22882404819 43678.02527160827 149.0 1.0
300.0 0.1532431237 -2826.3886354300935 37967.01362022142 37967.01362022142 41774.35472114599 298.0 2.0
450.0 0.22525633925 -3934.8245428894106 34872.97744219382 34872.97744219382 40049.01040140794 447.0 3.0
600.0 0.2998437839 -4952.328548783452 32132.119559561903 32132.119559561903 38465.632233038734 596.0 4.0
750.0 0.37169283000000003 -5892.20563498296 29704.29705576448 29704.29705576448 37005.409703493024 745.0 5.0
900.0 0.45324253130000003 -6766.222372982147 27550.979212661507 27550.979212661507 35654.776776231374 894.0 6.0
1050.0 0.5260814824999999 -7585.338134539683 25639.64308356432 25639.64308356432 34402.88506464799 1043.0 7.0
1200.0 0.61543461135 -8357.916499506031 23945.86353595147 23945.86353595147 33240.99378368171 1192.0 8.0
1350.0 0.6896998841 -9092.09929834391 22443.335477634195 22443.335477634195 32161.227953076963 1341.0 9.0
1500.0 0.7758783475499998 -9794.65343625581 21109.274653759 21109.274653759 31156.50492586624 1490.0 10.0
1650.0 0.8488740577 -10471.810392155905 19922.657922446066 19922.657922446066 30220.35100891456 1639.0 11.0
1800.0 0.9210467045499999 -11127.813605964435 18867.70207605819 18867.70207605819 29347.070321771764 1788.0 12.0
1950.0 0.9940022146499998 -11768.5133409138 17927.705700675968 17927.705700675968 28531.40142026492 1937.0 13.0
2100.0 1.0675216806 -12399.371243009075 17085.417773065703 17085.417773065703 27768.33584378497 2086.0 14.0
2250.0 1.13856211145 -13024.430231807883 16328.180250156202 16328.180250156202 27053.326119183173 2235.0 15.0
2400.0 1.2137543499999999 -13642.71633865641 15648.583612062177 15648.583612062177 26382.458912881935 2384.0 16.0
2550.0 1.2851695108499999 -14259.088515136857 15031.903830715231 15031.903830715231 25751.87251942823 2533.0 17.0
2700.0 1.35790546485 -14875.061605660696 14469.85177906203 14469.85177906203 25158.081954145797 2682.0 18.0
2850.0 1.4306365681 -15494.567752631337 13949.513685236449 13949.513685236449 24597.653540700332 2831.0 19.0
3000.0 1.5115791307 -16115.639688140009 13466.470565038117 13466.470565038117 24067.59720852594 2980.0 20.0
3150.0 1.58412443445 -16734.446427419774 13015.368941792105 13015.368941792105 23565.223196401672 3129.0 21.0
3300.0 1.6722882308499998 -17352.952180709588 12591.540215109006 12591.540215109006 23088.106545041122 3278.0 22.0
3450.0 1.74387798755 -17967.470626013335 12190.341836597345 12190.341836597345 22634.03301552263 3427.0 23.0
3600.0 1.8197502127500005 -18573.73572725569 11810.084641490907 11810.084641490907 22201.075080561364 3576.0 24.0
3750.0 1.8903425763000001 -19169.908553544614 11445.5361178797 11445.5361178797 21787.400505073605 3725.0 25.0
3900.0 1.9646164806999997 -19760.533616839904 11091.74548544269 11091.74548544269 21391.265133976165 3874.0 26.0
4050.0 2.0343970583000006 -20336.099866895216 10750.009687890652 10750.009687890652 21011.220296615968 4023.0 27.0
4200.0 2.10901825055 -20904.591403644426 10416.936873143051 10416.936873143051 20645.900178565178 4172.0 28.0
4350.0 2.1797332844 -21464.01823109394 10090.171509050637 10090.171509050637 20294.042556248027 4321.0 29.0
4500.0 2.25307657635 -22007.816075245508 9772.451997449583 9772.451997449583 19954.636409190014 4470.0 30.0
4650.0 2.3254633289499997 -22536.691224632774 9462.456237763334 9462.456237763334 19626.75577883293 4619.0 31.0
4800.0 2.3974223051499997 -23043.424605631106 9165.015631954684 9165.015631954684 19309.733350139646 4768.0 32.0
4950.0 2.4690845244 -23532.830705556833 8876.470000517638 8876.470000517638 19002.87266338606 4917.0 33.0
5100.0 2.54254654625 -24009.419991538543 8593.838873329867 8593.838873329867 18705.471697955883 5066.0 34.0
5250.0 2.6148073378500003 -24468.762568987513 8318.280067208796 8318.280067208796 18416.9385971018 5215.0 35.0
5400.0 2.68776198395 -24914.16395136045 8049.922009659238 8049.922009659238 18136.748959603352 5364.0 36.0
5550.0 2.7601600421500003 -25344.923031311402 7788.482028892808 7788.482028892808 17864.426145637284 5513.0 37.0
5700.0 2.83115893555 -25765.714122400328 7531.908385944215 7531.908385944215 17599.489792824643 5662.0 38.0
5850.0 2.90484439855 -26170.544275559238 7281.452653142855 7281.452653142855 17341.538864332597 5811.0 39.0
6000.0 2.975213494 -26560.240338121985 7039.058600218149 7039.058600218149 17090.25885789078 5960.0 40.0
6150.0 3.0504008421999997 -26945.310192250832 6798.217094576108 6798.217094576108 16845.210244478527 6109.0 41.0
6300.0 3.1201995106 -27320.534601365198 6561.831716776809 6561.831716776809 16606.061906625 6258.0 42.0
6450.0 3.1949109482500004 -27678.34091033818 6335.5553028222985 6335.5553028222985 16372.641301993119 6407.0 43.0
6600.0 3.26957092245 -28023.955641448003 6115.883101586607 6115.883101586607 16144.713341984085 6556.0 44.0
6750.0 3.34104786345 -28358.081434629585 5902.699637860353 5902.699637860353 15922.06087015531 6705.0 45.0
6900.0 3.4145398842000008 -28682.737576007534 5694.988268085381 5694.988268085381 15704.463580749567 6854.0 46.0
