iter time primal d dmin davg lmo1 lmo2
0.0 0.0 -31.078745254504668 45884.8217191709 45884.8217191709 45884.8217191709 0.0 0.0
101.0 0.06274084109999999 -1129.7828146706934 42836.833891451235 42836.833891451235 44360.82780531107 99.65 1.35
202.0 0.12548168219999997 -2023.9298992844729 40299.41946582059 40299.41946582059 43007.025025480914 199.45 2.55
303.0 0.18032892095000003 -2833.0827167217176 37993.49607602677 37993.49607602677 41753.64278811737 299.5 3.5
404.0 0.23526808745 -3586.0096090961742 35879.74422896273 35879.74422896273 40578.86307628644 399.8 4.2
505.0 0.28670527300000004 -4299.271648665669 33925.01603108279 33925.01603108279 39469.8885687525 500.0 5.0
606.0 0.33778251504999995 -4965.687218239799 32127.963420272707 32127.963420272707 38421.04211896967 599.65 6.35
707.0 0.3925761955000001 -5606.177079278131 30452.410990879474 30452.410990879474 37424.9632279584 699.85 7.15
808.0 0.44297365155 -6215.0040166286835 28910.420593010313 28910.420593010313 36478.90293518639 799.8 8.2
909.0 0.49574901769999996 -6789.3346853261855 27491.04847849186 27491.04847849186 35580.11748951693 899.65 9.35
1010.0 0.54882097655 -7332.44479655049 26199.239669150335 26199.239669150335 34727.31041493815 999.75 10.25
1111.0 0.6001035511499999 -7847.945825572856 25005.109989909637 25005.109989909637 33917.12704618577 1099.65 11.35
1212.0 0.6531254243 -8352.080446255983 23882.18478818972 23882.18478818972 33145.20841095531 1199.95 12.05
1313.0 0.7059477463999999 -8836.943675882565 22845.287760755255 22845.287760755255 32409.499793083876 1299.85 13.15
1414.0 0.7559148225000001 -9307.574344274117 21881.988101921346 21881.988101921346 31707.66568033971 1399.35 14.65
1515.0 0.8068817756999997 -9773.366070431859 20998.945872584012 20998.945872584012 31038.370692354976 1499.15 15.85
1616.0 0.8650472669500001 -10211.985912515484 20184.783435592493 20184.783435592493 30399.924383133653 1598.9 17.1
1717.0 0.9106421893500001 -10638.029571239505 19441.46765489974 19441.46765489974 29791.121231565103 1698.55 18.45
1818.0 0.96863955295 -11067.338479035683 18742.307062763823 18742.307062763823 29209.604696365037 1798.6 19.4
1919.0 1.01943183185 -11478.699988745351 18097.784907202342 18097.784907202342 28654.013706906902 1898.1 20.9
2020.0 1.0705374327999997 -11885.109594081805 17491.888568250146 17491.888568250146 28122.483938399437 1998.2 21.8
2121.0 1.12476751195 -12278.616712608004 16940.169089499926 16940.169089499926 27614.196899813098 2098.15 22.85
2222.0 1.17605202595 -12669.511754224843 16434.091841757414 16434.091841757414 27128.105375549807 2197.85 24.15
