iter time primal fd fdmin fdavg, lmo1 lmo2
0.0 0.0 695081.0801642935 0.0 0.0 0.0 0.0 0.0
100.0 0.27242550130000004 11.99313527735663 14.273620134137357 0.0 39.14913282531752 10.0 100.0
200.0 0.5608139537499999 6.3983526448703945 7.937879490740228 0.0 25.471378393540768 20.0 200.0
300.0 0.86976903875 4.31751464561023 5.552309717883203 0.0 19.35187108862638 30.0 300.0
400.0 1.18887913505 3.2089180569719487 4.255352046971849 0.0 15.799214016108438 40.0 400.0
500.0 1.5115016498999998 2.4945321432633847 3.4085404968023463 0.0 13.438825753428327 50.0 500.0
600.0 1.8398906251000007 1.9941914121139235 2.8108595987719953 0.0 11.738797375272314 60.0 600.0
700.0 2.1716284927000005 1.6458043895771788 2.38364437635675 0.0 10.446408583981157 70.0 700.0
800.0 2.5066954567999997 1.3580734232778906 2.0488231172074527 0.0 9.426190931120015 80.0 800.0
900.0 2.84494312315 1.1534985556897157 1.7579948533869518 0.0 8.59604540996969 90.0 900.0
1000.0 3.1856041142999993 0.9898135924019158 1.5429873956382 0.0 7.906838157465657 100.0 1000.0
1100.0 3.527767066250001 0.8587078244664246 1.3656642076107786 0.0 7.324268041217277 110.0 1100.0
1200.0 3.873617515899999 0.7547947581182776 1.2247391816873132 0.0 6.82531181021738 120.0 1200.0
1300.0 4.2180049372 0.6506061525220243 1.0778101223717753 0.0 6.422878478222709 130.0 1300.0
1400.0 4.565332240050001 0.5825986769112086 0.9819243006583587 0.0 6.0401071082750315 140.0 1400.0
1500.0 4.9143185349 0.5307518177016852 0.9096810775725064 0.0 5.702496602373501 150.0 1500.0
1600.0 5.263123616450001 0.4838352071995975 0.8429144275049886 0.0 5.402429549002782 160.0 1600.0
1700.0 5.615677362950001 0.4459796958761384 0.7902633277533655 0.0 5.134147840874086 170.0 1700.0
1800.0 5.9672684303 0.4126584518019885 0.7438325733121645 0.0 4.892696512593027 180.0 1800.0
1900.0 6.321202234550001 0.3819799271766518 0.7037552180392426 0.0 4.674178457303622 190.0 1900.0
2000.0 6.67497626365 0.35705649288980834 0.6653962603879631 0.0 4.4755415594008685 200.0 2000.0
2100.0 7.031175170450001 0.3313178998118726 0.6262358594230955 0.0 4.293950513896898 210.0 2100.0
2200.0 7.389027316049997 0.3110101532090258 0.597468203974341 0.0 4.1272644946817225 220.0 2200.0
2300.0 7.7493161004 0.2910392577494739 0.5679338318267372 0.0 3.97377382375428 230.0 2300.0
2400.0 8.109713254199999 0.26678546518489177 0.5287280424523451 0.0 3.8314695586872434 240.0 2400.0
2500.0 8.47296981715 0.24478508120901696 0.49318345842149325 0.0 3.6993177464302387 250.0 2500.0
2600.0 8.838313803150001 0.22571529110354288 0.46235846549758036 0.0 3.5760368921076537 260.0 2600.0
2700.0 9.206427929150001 0.21348608272157285 0.443227814568499 0.0 3.460761716649909 270.0 2700.0
